id,n_items,total_weight,n_even,n_odd,even_ratio,pattern_eoe,pattern_oeo,pattern_eee,pattern_ooo,opt_bins,waste_pct,solve_time_ms
1986,14,521,9,5,0.6428571428571429,1,1,1,0,6,13.166666666666666,0.02288818359375
1987,11,368,7,4,0.6363636363636364,0,0,1,0,4,8.0,0.0171661376953125
1988,10,365,5,5,0.5,1,1,0,1,4,8.75,0.014781951904296875
1989,15,437,8,7,0.5333333333333333,1,1,1,0,5,12.6,0.019788742065429688
1990,15,609,4,11,0.26666666666666666,1,1,0,1,7,13.0,0.02384185791015625
1991,14,611,11,3,0.7857142857142857,1,0,1,0,7,12.714285714285714,0.026941299438476562
1992,15,637,8,7,0.5333333333333333,1,1,1,0,7,9.0,0.028133392333984375
1993,11,472,7,4,0.6363636363636364,1,0,1,0,6,21.333333333333336,0.01811981201171875
1994,14,469,9,5,0.6428571428571429,1,1,1,0,5,6.2,0.027179718017578125
1995,11,360,7,4,0.6363636363636364,1,1,0,0,4,10.0,0.015974044799804688
1996,10,390,8,2,0.8,1,0,1,0,5,22.0,0.02002716064453125
1997,11,520,5,6,0.45454545454545453,1,1,1,1,7,25.71428571428571,0.028133392333984375
1998,10,343,7,3,0.7,1,0,1,0,4,14.249999999999998,0.013828277587890625
1999,11,384,5,6,0.45454545454545453,1,1,0,0,4,4.0,0.017881393432617188
2000,13,557,6,7,0.46153846153846156,0,1,1,1,6,7.166666666666667,0.025033950805664062
2001,14,745,7,7,0.5,1,1,0,0,10,25.5,0.027894973754882812
2002,15,598,7,8,0.4666666666666667,1,1,1,1,7,14.571428571428571,0.02193450927734375
2003,15,651,4,11,0.26666666666666666,0,1,1,1,7,7.000000000000001,0.027179718017578125
2004,10,461,7,3,0.7,1,1,1,0,6,23.166666666666664,0.02002716064453125
2005,10,478,4,6,0.4,1,1,0,1,5,4.3999999999999995,0.014066696166992188
2006,10,383,5,5,0.5,1,1,0,0,4,4.25,0.015020370483398438
2007,14,524,8,6,0.5714285714285714,1,1,1,1,6,12.666666666666668,0.027179718017578125
2008,12,435,5,7,0.4166666666666667,1,1,1,1,5,13.0,0.01811981201171875
2009,11,425,6,5,0.5454545454545454,0,1,1,1,5,15.0,0.0171661376953125
2010,14,485,7,7,0.5,1,1,1,1,5,3.0,0.0247955322265625
2011,10,414,4,6,0.4,0,0,1,1,6,31.0,0.023126602172851562
2012,11,489,6,5,0.5454545454545454,1,1,0,0,6,18.5,0.02002716064453125
2013,10,473,5,5,0.5,0,0,1,0,6,21.166666666666668,0.019073486328125
2014,14,559,9,5,0.6428571428571429,0,0,1,1,6,6.833333333333333,0.028848648071289062
2015,12,444,10,2,0.8333333333333334,0,0,1,0,5,11.200000000000001,0.017881393432617188
2016,13,535,8,5,0.6153846153846154,1,1,1,0,6,10.833333333333334,0.023126602172851562
2017,12,350,8,4,0.6666666666666666,1,1,1,0,4,12.5,0.01811981201171875
2018,12,455,5,7,0.4166666666666667,1,1,1,1,5,9.0,0.016927719116210938
2019,11,366,5,6,0.45454545454545453,1,1,1,0,4,8.5,0.015020370483398438
2020,12,450,8,4,0.6666666666666666,1,1,1,1,5,10.0,0.016927719116210938
2021,14,535,7,7,0.5,1,1,0,1,6,10.833333333333334,0.022172927856445312
2022,14,675,7,7,0.5,1,1,0,0,9,25.0,0.030994415283203125
2023,10,389,1,9,0.1,0,1,0,1,5,22.2,0.014066696166992188
2024,14,600,8,6,0.5714285714285714,1,1,1,0,7,14.285714285714285,0.027894973754882812
2025,14,639,7,7,0.5,1,0,0,1,7,8.714285714285715,0.021696090698242188
2026,10,330,2,8,0.2,0,0,0,1,4,17.5,0.01621246337890625
2027,15,554,9,6,0.6,1,1,1,0,6,7.666666666666666,0.025033950805664062
2028,13,547,6,7,0.46153846153846156,1,0,1,1,6,8.833333333333334,0.0247955322265625
2029,12,461,9,3,0.75,1,0,1,0,5,7.8,0.0171661376953125
2030,12,510,6,6,0.5,1,0,1,1,6,15.0,0.029325485229492188
2031,12,475,7,5,0.5833333333333334,1,1,1,1,5,5.0,0.020265579223632812
2032,13,616,9,4,0.6923076923076923,1,1,1,0,7,12.0,0.02193450927734375
2033,10,397,5,5,0.5,0,1,0,0,5,20.599999999999998,0.013113021850585938
2034,11,466,3,8,0.2727272727272727,0,1,0,1,6,22.333333333333332,0.022649765014648438
2035,15,561,8,7,0.5333333333333333,1,1,1,1,6,6.5,0.029802322387695312
2036,12,484,6,6,0.5,1,1,1,1,5,3.2,0.0209808349609375
2037,11,454,5,6,0.45454545454545453,1,1,0,1,5,9.2,0.02002716064453125
2038,10,339,5,5,0.5,1,1,0,0,4,15.25,0.013113021850585938
2039,13,441,10,3,0.7692307692307693,1,1,1,0,5,11.799999999999999,0.019788742065429688
2040,10,454,8,2,0.8,1,1,1,0,5,9.2,0.0171661376953125
2041,13,586,7,6,0.5384615384615384,1,1,0,0,7,16.28571428571429,0.025033950805664062
2042,11,396,3,8,0.2727272727272727,0,1,0,1,5,20.8,0.014781951904296875
2043,11,467,6,5,0.5454545454545454,1,0,1,0,5,6.6000000000000005,0.01621246337890625
2044,15,684,11,4,0.7333333333333333,1,1,1,0,8,14.499999999999998,0.029087066650390625
2045,11,397,6,5,0.5454545454545454,1,1,0,0,5,20.599999999999998,0.014066696166992188
2046,10,429,5,5,0.5,1,1,1,1,5,14.2,0.015735626220703125
2047,12,430,6,6,0.5,0,1,1,0,5,14.000000000000002,0.015974044799804688
2048,11,422,9,2,0.8181818181818182,1,0,1,0,5,15.6,0.014066696166992188
2049,11,353,6,5,0.5454545454545454,1,1,1,1,4,11.75,0.015974044799804688
2050,15,644,9,6,0.6,1,1,1,1,7,8.0,0.028133392333984375
2051,12,486,4,8,0.3333333333333333,1,1,0,1,5,2.8000000000000003,0.0171661376953125
2052,10,420,6,4,0.6,0,0,1,1,5,16.0,0.019073486328125
2053,10,425,5,5,0.5,0,1,1,1,5,15.0,0.014066696166992188
2054,10,355,5,5,0.5,0,0,0,1,4,11.25,0.014066696166992188
2055,11,437,4,7,0.36363636363636365,1,1,0,0,5,12.6,0.015974044799804688
2056,11,486,5,6,0.45454545454545453,1,0,0,1,6,19.0,0.05817413330078125
2057,11,372,3,8,0.2727272727272727,0,0,0,1,4,7.000000000000001,0.015974044799804688
2058,14,587,7,7,0.5,1,1,0,1,6,2.166666666666667,0.023126602172851562
2059,15,510,7,8,0.4666666666666667,1,1,0,1,6,15.0,0.0209808349609375
2060,12,503,7,5,0.5833333333333334,1,0,1,1,6,16.166666666666664,0.017881393432617188
2061,10,383,5,5,0.5,0,0,1,1,4,4.25,0.015735626220703125
2062,14,682,8,6,0.5714285714285714,1,1,1,0,8,14.75,0.07390975952148438
2063,13,683,6,7,0.46153846153846156,1,1,0,1,9,24.11111111111111,0.02193450927734375
2064,15,670,9,6,0.6,1,1,1,0,7,4.285714285714286,0.03504753112792969
2065,14,527,7,7,0.5,0,1,1,0,6,12.166666666666668,0.02193450927734375
2066,11,443,6,5,0.5454545454545454,1,1,1,0,5,11.4,0.02193450927734375
2067,11,455,4,7,0.36363636363636365,1,1,0,1,5,9.0,0.016927719116210938
2068,14,539,5,9,0.35714285714285715,1,1,0,1,6,10.166666666666666,0.0247955322265625
2069,11,473,8,3,0.7272727272727273,1,1,1,0,5,5.4,0.014066696166992188
2070,14,671,5,9,0.35714285714285715,0,1,0,1,8,16.125,0.016927719116210938
2071,12,528,8,4,0.6666666666666666,0,0,1,0,6,12.0,0.014066696166992188
2072,14,597,5,9,0.35714285714285715,1,1,0,1,7,14.714285714285714,0.014066696166992188
2073,11,418,7,4,0.6363636363636364,0,0,1,0,5,16.400000000000002,0.009059906005859375
2074,15,632,5,10,0.3333333333333333,0,1,1,1,7,9.714285714285714,0.0171661376953125
2075,11,466,5,6,0.45454545454545453,0,0,1,1,5,6.800000000000001,0.010967254638671875
2076,12,501,5,7,0.4166666666666667,1,1,0,1,6,16.5,0.010251998901367188
2077,10,352,8,2,0.8,1,0,1,0,4,12.0,0.010013580322265625
2078,14,551,9,5,0.6428571428571429,1,1,1,0,6,8.166666666666666,0.013113021850585938
2079,10,430,6,4,0.6,0,1,1,0,6,28.333333333333332,0.012874603271484375
2080,10,344,4,6,0.4,0,1,0,1,4,14.000000000000002,0.008106231689453125
2081,15,626,7,8,0.4666666666666667,1,1,1,0,7,10.571428571428571,0.011920928955078125
2082,14,505,7,7,0.5,1,1,1,1,6,15.833333333333332,0.013113021850585938
2083,13,523,10,3,0.7692307692307693,1,0,1,0,6,12.833333333333332,0.013113021850585938
2084,13,516,7,6,0.5384615384615384,1,1,1,0,6,14.000000000000002,0.014066696166992188
2085,13,630,9,4,0.6923076923076923,0,0,1,1,7,10.0,0.010967254638671875
2086,10,425,3,7,0.3,0,1,0,1,5,15.0,0.009059906005859375
2087,10,330,6,4,0.6,0,0,1,1,4,17.5,0.007867813110351562
2088,12,484,6,6,0.5,1,1,1,0,6,19.333333333333332,0.009059906005859375
2089,13,448,9,4,0.6923076923076923,1,1,1,0,5,10.4,0.013828277587890625
2090,10,387,7,3,0.7,1,1,1,0,4,3.25,0.0069141387939453125
2091,13,461,10,3,0.7692307692307693,1,1,1,0,5,7.8,0.010013580322265625
2092,12,436,4,8,0.3333333333333333,0,1,1,1,5,12.8,0.010967254638671875
2093,12,376,6,6,0.5,1,1,0,1,4,6.0,0.009059906005859375
2094,12,525,5,7,0.4166666666666667,1,1,0,1,6,12.5,0.011682510375976562
2095,13,482,9,4,0.6923076923076923,1,0,1,0,5,3.5999999999999996,0.03695487976074219
2096,14,530,10,4,0.7142857142857143,1,1,1,0,6,11.666666666666666,0.024080276489257812
2097,15,756,9,6,0.6,1,1,1,1,10,24.4,0.03504753112792969
2098,14,510,8,6,0.5714285714285714,1,1,1,1,6,15.0,0.02193450927734375
2099,13,614,5,8,0.38461538461538464,1,1,0,1,7,12.285714285714286,0.06079673767089844
2100,10,449,3,7,0.3,1,1,0,1,5,10.2,0.0152587890625
2101,13,515,6,7,0.46153846153846156,1,1,0,1,6,14.166666666666666,0.025987625122070312
2102,10,365,7,3,0.7,1,0,1,0,4,8.75,0.017881393432617188
2103,10,420,4,6,0.4,0,0,1,1,5,16.0,0.011205673217773438
2104,10,402,4,6,0.4,1,1,0,0,5,19.6,0.007867813110351562
2105,11,391,8,3,0.7272727272727273,0,0,1,1,5,21.8,0.007867813110351562
2106,14,594,6,8,0.42857142857142855,1,1,1,1,7,15.142857142857144,0.011920928955078125
2107,11,505,8,3,0.7272727272727273,1,1,1,0,7,27.857142857142858,0.015020370483398438
2108,15,627,10,5,0.6666666666666666,1,1,1,0,7,10.428571428571429,0.0171661376953125
2109,14,566,8,6,0.5714285714285714,1,1,1,0,6,5.666666666666666,0.012159347534179688
2110,14,585,7,7,0.5,1,1,0,1,6,2.5,0.013828277587890625
2111,14,539,7,7,0.5,1,1,1,0,6,10.166666666666666,0.013828277587890625
2112,13,542,7,6,0.5384615384615384,0,1,1,1,6,9.666666666666666,0.012159347534179688
2113,14,648,6,8,0.42857142857142855,0,0,1,1,8,19.0,0.02193450927734375
2114,12,502,6,6,0.5,0,0,1,1,6,16.333333333333332,0.010013580322265625
2115,10,395,3,7,0.3,0,1,0,1,5,21.0,0.011920928955078125
2116,12,556,6,6,0.5,1,1,1,1,7,20.57142857142857,0.01621246337890625
2117,15,568,5,10,0.3333333333333333,1,1,0,1,6,5.333333333333334,0.015974044799804688
2118,12,414,4,8,0.3333333333333333,1,1,0,1,5,17.2,0.008821487426757812
2119,14,613,9,5,0.6428571428571429,0,0,1,1,7,12.428571428571429,0.0152587890625
2120,13,651,6,7,0.46153846153846156,1,0,1,1,8,18.625,0.01621246337890625
2121,13,544,7,6,0.5384615384615384,1,1,1,0,6,9.333333333333334,0.015020370483398438
2122,13,551,8,5,0.6153846153846154,1,1,1,0,6,8.166666666666666,0.024080276489257812
2123,15,625,8,7,0.5333333333333333,1,1,1,0,7,10.714285714285714,0.0247955322265625
2124,13,551,6,7,0.46153846153846156,0,1,1,1,6,8.166666666666666,0.0209808349609375
2125,10,430,6,4,0.6,1,1,1,1,5,14.000000000000002,0.02002716064453125
2126,10,457,5,5,0.5,1,1,0,0,5,8.6,0.01621246337890625
2127,14,575,7,7,0.5,1,1,1,1,7,17.857142857142858,0.027179718017578125
2128,12,384,2,10,0.16666666666666666,0,1,0,1,4,4.0,0.017881393432617188
2129,12,376,8,4,0.6666666666666666,1,1,1,0,4,6.0,0.015974044799804688
2130,14,637,9,5,0.6428571428571429,1,1,1,0,7,9.0,0.04792213439941406
2131,12,499,5,7,0.4166666666666667,1,1,0,1,6,16.833333333333332,0.02574920654296875
2132,12,493,5,7,0.4166666666666667,0,0,0,1,6,17.833333333333336,0.017881393432617188
2133,10,427,5,5,0.5,0,0,1,1,5,14.6,0.014066696166992188
2134,13,497,6,7,0.46153846153846156,0,1,0,1,6,17.166666666666668,0.02288818359375
2135,11,551,4,7,0.36363636363636365,1,1,0,1,7,21.285714285714285,0.022172927856445312
2136,10,479,7,3,0.7,1,1,1,0,5,4.2,0.013828277587890625
2137,13,535,4,9,0.3076923076923077,0,0,0,1,6,10.833333333333334,0.02193450927734375
2138,12,568,6,6,0.5,1,1,1,1,6,5.333333333333334,0.02002716064453125
2139,14,481,5,9,0.35714285714285715,1,1,0,1,5,3.8,0.0209808349609375
2140,11,425,6,5,0.5454545454545454,1,1,1,1,5,15.0,0.02193450927734375
2141,11,490,7,4,0.6363636363636364,0,0,1,1,6,18.333333333333332,0.03719329833984375
2142,10,334,6,4,0.6,1,1,1,0,4,16.5,0.015020370483398438
2143,10,395,3,7,0.3,0,0,0,1,4,1.25,0.012874603271484375
2144,12,516,4,8,0.3333333333333333,1,0,0,1,6,14.000000000000002,0.019073486328125
2145,11,542,7,4,0.6363636363636364,1,0,1,0,7,22.57142857142857,0.017881393432617188
2146,15,628,9,6,0.6,1,0,1,1,7,10.285714285714285,0.030040740966796875
2147,12,505,5,7,0.4166666666666667,1,1,0,1,6,15.833333333333332,0.024080276489257812
2148,10,347,7,3,0.7,1,0,1,0,4,13.25,0.01811981201171875
2149,15,478,7,8,0.4666666666666667,1,1,0,1,5,4.3999999999999995,0.022172927856445312
2150,13,466,5,8,0.38461538461538464,1,1,0,1,5,6.800000000000001,0.018835067749023438
2151,15,577,6,9,0.4,1,1,1,1,6,3.833333333333333,0.024080276489257812
2152,15,548,9,6,0.6,1,1,1,1,6,8.666666666666668,0.04696846008300781
2153,15,625,4,11,0.26666666666666666,1,1,0,1,7,10.714285714285714,0.02288818359375
2154,13,489,6,7,0.46153846153846156,1,1,0,1,6,18.5,0.022172927856445312
2155,11,449,2,9,0.18181818181818182,0,0,0,1,5,10.2,0.019073486328125
2156,11,483,8,3,0.7272727272727273,1,1,1,0,6,19.5,0.018835067749023438
2157,13,506,5,8,0.38461538461538464,1,1,0,1,6,15.666666666666668,0.02002716064453125
2158,11,497,6,5,0.5454545454545454,1,1,1,0,6,17.166666666666668,0.015974044799804688
2159,12,525,3,9,0.25,0,1,0,1,6,12.5,0.030040740966796875
2160,13,468,7,6,0.5384615384615384,1,1,1,0,5,6.4,0.03314018249511719
2161,14,708,6,8,0.42857142857142855,1,1,0,0,9,21.333333333333336,0.029087066650390625
2162,14,444,8,6,0.5714285714285714,1,0,1,1,5,11.200000000000001,0.022649765014648438
2163,13,579,6,7,0.46153846153846156,1,1,1,1,6,3.5000000000000004,0.0209808349609375
2164,14,575,7,7,0.5,1,1,1,1,7,17.857142857142858,0.030040740966796875
2165,12,463,7,5,0.5833333333333334,1,1,1,0,6,22.833333333333332,0.026941299438476562
2166,12,608,6,6,0.5,1,1,0,0,7,13.142857142857142,0.012159347534179688
2167,14,614,8,6,0.5714285714285714,1,1,1,0,7,12.285714285714286,0.018358230590820312
2168,11,584,5,6,0.45454545454545453,1,1,1,1,8,27.0,0.011920928955078125
2169,10,345,3,7,0.3,1,1,0,1,4,13.750000000000002,0.008106231689453125
2170,14,594,8,6,0.5714285714285714,1,1,1,0,7,15.142857142857144,0.016927719116210938
2171,14,676,4,10,0.2857142857142857,1,1,0,1,9,24.88888888888889,0.019073486328125
2172,14,522,6,8,0.42857142857142855,1,1,1,1,6,13.0,0.014066696166992188
2173,10,371,7,3,0.7,1,1,1,0,4,7.249999999999999,0.007867813110351562
2174,15,439,4,11,0.26666666666666666,0,1,1,1,5,12.2,0.013113021850585938
2175,10,483,5,5,0.5,1,1,0,0,6,19.5,0.010967254638671875
2176,10,352,2,8,0.2,1,1,0,1,4,12.0,0.009298324584960938
2177,10,309,7,3,0.7,1,1,0,0,4,22.75,0.007867813110351562
2178,15,718,5,10,0.3333333333333333,0,1,0,1,9,20.22222222222222,0.02193450927734375
2179,10,327,7,3,0.7,1,1,1,0,4,18.25,0.0069141387939453125
2180,11,493,4,7,0.36363636363636365,0,0,0,1,6,17.833333333333336,0.011682510375976562
2181,12,395,5,7,0.4166666666666667,1,1,0,1,5,21.0,0.009059906005859375
2182,12,379,9,3,0.75,1,0,1,0,4,5.25,0.010013580322265625
2183,14,658,8,6,0.5714285714285714,1,1,1,0,9,26.88888888888889,0.02193450927734375
2184,10,463,5,5,0.5,1,0,1,1,6,22.833333333333332,0.009775161743164062
2185,15,522,5,10,0.3333333333333333,1,1,0,1,6,13.0,0.014066696166992188
2186,14,523,9,5,0.6428571428571429,1,1,1,0,6,12.833333333333332,0.012874603271484375
2187,15,495,4,11,0.26666666666666666,0,0,0,1,6,17.5,0.012159347534179688
2188,13,474,5,8,0.38461538461538464,1,1,0,1,5,5.2,0.011205673217773438
2189,14,508,8,6,0.5714285714285714,1,1,1,1,6,15.333333333333332,0.011920928955078125
2190,12,580,8,4,0.6666666666666666,1,1,1,0,9,35.55555555555556,0.0171661376953125
2191,12,417,3,9,0.25,0,1,0,1,5,16.6,0.009059906005859375
2192,15,622,5,10,0.3333333333333333,1,1,0,1,7,11.142857142857142,0.015020370483398438
2193,12,503,5,7,0.4166666666666667,1,1,0,1,6,16.166666666666664,0.013828277587890625
2194,12,412,4,8,0.3333333333333333,0,1,0,1,5,17.599999999999998,0.009775161743164062
2195,10,397,5,5,0.5,1,1,0,0,5,20.599999999999998,0.010967254638671875
2196,10,384,4,6,0.4,0,1,0,1,4,4.0,0.008344650268554688
2197,10,369,7,3,0.7,1,1,1,0,4,7.75,0.0069141387939453125
2198,11,370,3,8,0.2727272727272727,0,1,0,1,4,7.5,0.010013580322265625
2199,14,444,6,8,0.42857142857142855,0,1,0,1,5,11.200000000000001,0.011920928955078125
2200,12,406,2,10,0.16666666666666666,0,0,0,1,5,18.8,0.009059906005859375
2201,10,384,4,6,0.4,0,0,0,0,4,4.0,0.007867813110351562
2202,13,403,4,9,0.3076923076923077,1,1,0,1,5,19.400000000000002,0.008821487426757812
2203,15,767,8,7,0.5333333333333333,1,1,1,1,10,23.3,0.022172927856445312
2204,13,476,5,8,0.38461538461538464,1,1,0,1,5,4.8,0.010967254638671875
2205,15,459,6,9,0.4,1,1,0,1,5,8.200000000000001,0.012874603271484375
2206,10,392,4,6,0.4,0,1,1,1,4,2.0,0.008106231689453125
2207,12,461,5,7,0.4166666666666667,1,0,0,1,5,7.8,0.010967254638671875
2208,15,640,11,4,0.7333333333333333,0,0,1,0,8,20.0,0.020265579223632812
2209,12,458,6,6,0.5,1,1,0,0,5,8.4,0.011205673217773438
2210,14,628,8,6,0.5714285714285714,1,0,1,1,7,10.285714285714285,0.014781951904296875
2211,13,517,8,5,0.6153846153846154,1,1,1,0,6,13.833333333333334,0.012159347534179688
2212,13,413,6,7,0.46153846153846156,0,1,0,0,5,17.4,0.010013580322265625
2213,11,469,6,5,0.5454545454545454,1,1,1,0,5,6.2,0.010013580322265625
2214,12,535,7,5,0.5833333333333334,1,0,1,1,7,23.57142857142857,0.013828277587890625
2215,12,424,6,6,0.5,0,0,1,1,5,15.2,0.012159347534179688
2216,14,525,9,5,0.6428571428571429,0,0,1,1,7,25.0,0.0209808349609375
2217,15,716,7,8,0.4666666666666667,1,1,0,1,9,20.444444444444446,0.0209808349609375
2218,14,611,7,7,0.5,1,1,1,1,7,12.714285714285714,0.014066696166992188
2219,10,493,7,3,0.7,1,0,1,0,6,17.833333333333336,0.009059906005859375
2220,10,472,6,4,0.6,0,0,1,0,6,21.333333333333336,0.010967254638671875
2221,14,620,10,4,0.7142857142857143,1,0,1,0,7,11.428571428571429,0.017881393432617188
2222,14,462,8,6,0.5714285714285714,1,1,1,0,5,7.6,0.014066696166992188
2223,13,504,7,6,0.5384615384615384,0,0,1,1,6,16.0,0.014066696166992188
2224,12,513,5,7,0.4166666666666667,1,1,0,0,6,14.499999999999998,0.011920928955078125
2225,15,679,8,7,0.5333333333333333,0,1,1,1,7,3.0,0.014066696166992188
2226,13,575,8,5,0.6153846153846154,1,0,1,0,6,4.166666666666666,0.012159347534179688
2227,11,433,4,7,0.36363636363636365,0,0,0,1,5,13.4,0.011682510375976562
2228,13,566,3,10,0.23076923076923078,0,1,0,1,6,5.666666666666666,0.013113021850585938
2229,14,638,6,8,0.42857142857142855,1,1,0,1,7,8.857142857142856,0.015735626220703125
2230,15,663,10,5,0.6666666666666666,1,1,1,0,7,5.285714285714286,0.014781951904296875
2231,14,521,7,7,0.5,1,1,1,0,6,13.166666666666666,0.012874603271484375
2232,11,315,6,5,0.5454545454545454,1,1,1,0,4,21.25,0.007867813110351562
2233,12,463,9,3,0.75,1,0,1,0,5,7.3999999999999995,0.008821487426757812
2234,14,577,9,5,0.6428571428571429,1,1,1,1,7,17.57142857142857,0.012874603271484375
2235,11,404,7,4,0.6363636363636364,1,1,1,0,5,19.2,0.007867813110351562
2236,10,334,2,8,0.2,0,0,0,1,4,16.5,0.0073909759521484375
2237,15,628,11,4,0.7333333333333333,1,1,1,0,7,10.285714285714285,0.017881393432617188
2238,11,392,7,4,0.6363636363636364,1,1,1,0,5,21.6,0.010251998901367188
2239,12,477,5,7,0.4166666666666667,1,1,0,1,5,4.6,0.010967254638671875
2240,12,385,5,7,0.4166666666666667,1,1,0,1,4,3.75,0.009059906005859375
2241,11,415,8,3,0.7272727272727273,1,1,1,0,5,17.0,0.007867813110351562
2242,15,711,10,5,0.6666666666666666,1,1,1,0,8,11.125,0.0152587890625
2243,14,566,8,6,0.5714285714285714,1,0,1,1,6,5.666666666666666,0.013113021850585938
2244,12,465,7,5,0.5833333333333334,1,1,1,0,5,7.000000000000001,0.009059906005859375
2245,11,509,8,3,0.7272727272727273,1,0,1,0,6,15.166666666666668,0.010013580322265625
2246,14,650,6,8,0.42857142857142855,1,1,0,1,7,7.142857142857142,0.013113021850585938
2247,14,537,5,9,0.35714285714285715,1,1,0,1,6,10.5,0.013113021850585938
2248,10,434,4,6,0.4,1,1,0,1,6,27.666666666666668,0.010967254638671875
2249,13,465,8,5,0.6153846153846154,1,1,1,1,5,7.000000000000001,0.011920928955078125
2250,13,582,5,8,0.38461538461538464,1,1,0,1,7,16.857142857142858,0.014781951904296875
2251,13,457,8,5,0.6153846153846154,1,1,1,0,5,8.6,0.010967254638671875
2252,10,334,4,6,0.4,1,1,0,1,4,16.5,0.008106231689453125
2253,11,396,5,6,0.45454545454545453,1,0,0,1,5,20.8,0.008821487426757812
2254,12,537,3,9,0.25,0,1,0,1,6,10.5,0.010013580322265625
2255,13,540,7,6,0.5384615384615384,1,1,1,1,6,10.0,0.011920928955078125
2256,13,531,8,5,0.6153846153846154,1,1,1,0,6,11.5,0.011920928955078125
2257,14,579,7,7,0.5,1,1,0,0,6,3.5000000000000004,0.0152587890625
2258,11,407,6,5,0.5454545454545454,1,1,1,0,5,18.6,0.010013580322265625
2259,15,593,8,7,0.5333333333333333,1,1,0,0,7,15.285714285714286,0.013113021850585938
2260,10,389,5,5,0.5,1,1,1,1,4,2.75,0.0069141387939453125
2261,15,449,8,7,0.5333333333333333,1,1,0,1,5,10.2,0.015020370483398438
2262,15,581,10,5,0.6666666666666666,1,0,1,0,7,17.0,0.012874603271484375
2263,14,492,6,8,0.42857142857142855,1,0,1,1,5,1.6,0.012159347534179688
2264,11,575,8,3,0.7272727272727273,0,0,1,1,7,17.857142857142858,0.010013580322265625
2265,12,479,9,3,0.75,1,1,1,0,5,4.2,0.013113021850585938
2266,11,405,6,5,0.5454545454545454,1,1,0,0,5,19.0,0.009059906005859375
2267,13,534,7,6,0.5384615384615384,1,1,1,0,6,11.0,0.011682510375976562
2268,14,517,9,5,0.6428571428571429,1,1,1,0,6,13.833333333333334,0.011920928955078125
2269,15,643,10,5,0.6666666666666666,1,1,1,0,7,8.142857142857144,0.017881393432617188
2270,13,515,4,9,0.3076923076923077,0,1,1,1,6,14.166666666666666,0.013828277587890625
2271,10,395,5,5,0.5,1,1,1,1,5,21.0,0.008106231689453125
2272,14,709,7,7,0.5,1,0,0,1,9,21.22222222222222,0.016927719116210938
2273,13,490,5,8,0.38461538461538464,0,1,0,1,6,18.333333333333332,0.016927719116210938
2274,11,507,6,5,0.5454545454545454,0,1,1,1,6,15.5,0.010013580322265625
2275,12,479,7,5,0.5833333333333334,1,1,1,0,5,4.2,0.010967254638671875
2276,10,362,8,2,0.8,1,0,1,0,4,9.5,0.007867813110351562
2277,12,510,6,6,0.5,1,1,0,0,6,15.0,0.010013580322265625
2278,12,512,10,2,0.8333333333333334,1,0,1,0,7,26.857142857142858,0.01621246337890625
2279,15,577,8,7,0.5333333333333333,1,1,1,1,6,3.833333333333333,0.012159347534179688
2280,12,490,8,4,0.6666666666666666,0,0,1,0,6,18.333333333333332,0.010013580322265625
2281,12,452,8,4,0.6666666666666666,1,1,1,0,5,9.6,0.010013580322265625
2282,15,672,7,8,0.4666666666666667,1,1,0,1,8,16.0,0.018835067749023438
2283,14,650,6,8,0.42857142857142855,1,1,0,1,7,7.142857142857142,0.013113021850585938
2284,14,601,9,5,0.6428571428571429,1,1,1,0,7,14.142857142857142,0.01621246337890625
2285,13,452,7,6,0.5384615384615384,1,0,1,1,5,9.6,0.011920928955078125
2286,15,603,6,9,0.4,1,1,0,1,7,13.857142857142858,0.014066696166992188
2287,14,498,6,8,0.42857142857142855,1,1,0,1,6,17.0,0.012159347534179688
2288,10,454,6,4,0.6,0,0,1,1,5,9.2,0.007867813110351562
2289,14,477,5,9,0.35714285714285715,1,1,0,1,5,4.6,0.014066696166992188
2290,11,353,6,5,0.5454545454545454,1,1,0,1,4,11.75,0.009059906005859375
2291,13,602,7,6,0.5384615384615384,1,1,1,1,8,24.75,0.015974044799804688
2292,15,498,9,6,0.6,1,0,1,1,6,17.0,0.011205673217773438
2293,10,464,4,6,0.4,1,1,0,0,5,7.199999999999999,0.009059906005859375
2294,15,694,9,6,0.6,1,0,1,1,8,13.25,0.0171661376953125
2295,15,513,10,5,0.6666666666666666,1,1,1,0,6,14.499999999999998,0.013113021850585938
2296,15,649,6,9,0.4,1,1,0,1,7,7.285714285714286,0.016927719116210938
2297,15,598,7,8,0.4666666666666667,1,1,0,1,7,14.571428571428571,0.014781951904296875
2298,13,484,3,10,0.23076923076923078,0,0,0,1,5,3.2,0.012874603271484375
2299,10,460,6,4,0.6,0,0,1,1,5,8.0,0.007867813110351562
2300,12,533,5,7,0.4166666666666667,0,1,0,1,6,11.166666666666666,0.012159347534179688
2301,14,508,6,8,0.42857142857142855,1,1,1,1,6,15.333333333333332,0.013113021850585938
2302,13,530,9,4,0.6923076923076923,1,0,1,1,6,11.666666666666666,0.011682510375976562
2303,11,477,4,7,0.36363636363636365,0,1,0,0,6,20.5,0.007867813110351562
2304,15,582,3,12,0.2,0,1,0,1,6,3.0,0.013113021850585938
2305,10,353,5,5,0.5,1,1,1,0,4,11.75,0.007867813110351562
2306,10,461,7,3,0.7,0,0,1,1,5,7.8,0.008821487426757812
